Date,VALE3.SA,RECV3.SA,KEPL3.SA,CURY3.SA,VULC3.SA,LEVE3.SA,GGBR4.SA,LREN3.SA,ALSO3.SA,DIRR3.SA,MILS3.SA,RANI3.SA,CAMB3.SA,CSUD3.SA,CLSC4.SA,CMIG4.SA,ITSA4.SA,BBAS3.SA,TASA4.SA,SLCE3.SA,B3SA3.SA,PETR4.SA,SUZB3.SA,KLBN4.SA,BOVA11.SA
2022-01-31,80.87000274658203,20.399999618530273,6.483333110809326,8.229999542236328,9.40999984741211,32.68000030517578,26.514284133911133,28.1200008392334,22.670000076293945,13.75,6.420000076293945,6.420000076293945,4.53000020980835,14.850000381469727,65.19999694824219,10.100000381469727,9.263635635375977,32.65999984741211,21.899999618530273,41.79999923706055,14.619999885559082,32.349998474121094,59.20000076293945,4.760000228881836,107.9800033569336
2022-02-01,85.30999755859375,20.889999389648438,6.690000057220459,8.449999809265137,9.449999809265137,32.720001220703125,27.36190414428711,26.979999542236328,22.420000076293945,13.699999809265137,6.460000038146973,6.5,4.53000020980835,15.630000114440918,65.75,10.199999809265137,9.281818389892578,32.61000061035156,21.790000915527344,42.69091033935547,14.260000228881836,33.0,59.63999938964844,4.769999980926514,109.1500015258789
2022-02-02,85.79000091552734,20.93000030517578,6.873332977294922,8.289999961853027,9.3100004196167,32.400001525878906,27.571428298950195,26.59000015258789,22.110000610351562,13.6899995803833,6.260000228881836,6.25,4.420000076293945,14.4399995803833,65.69999694824219,10.023076057434082,9.12727165222168,32.06999969482422,21.010000228881836,42.71818161010742,14.130000114440918,32.52000045776367,59.27000045776367,4.71999979019165,107.69000244140625
2022-02-03,85.75,20.450000762939453,7.031665802001953,8.3100004196167,8.890000343322754,31.149999618530273,27.36190414428711,26.670000076293945,22.25,13.899999618530273,6.300000190734863,6.090000152587891,4.409999847412109,14.449999809265137,65.5999984741211,10.092307090759277,9.154544830322266,32.290000915527344,20.899999618530273,42.79090881347656,14.140000343322754,32.06999969482422,59.06999969482422,4.800000190734863,107.7699966430664
2022-02-04,88.0,21.360000610351562,6.88166618347168,7.71999979019165,8.65999984741211,30.690000534057617,27.409523010253906,26.200000762939453,21.799999237060547,13.34000015258789,6.070000171661377,6.159999847412109,4.579999923706055,13.529999732971191,64.5999984741211,9.853845596313477,9.336362838745117,32.22999954223633,21.559999465942383,43.07272720336914,14.130000114440918,32.630001068115234,60.58000183105469,4.860000133514404,108.0199966430664
2022-02-07,90.12999725341797,20.540000915527344,6.971665859222412,7.619999885559082,9.0,31.040000915527344,27.80952262878418,25.690000534057617,21.850000381469727,13.34000015258789,5.889999866485596,6.010000228881836,4.599999904632568,13.59000015258789,63.79999923706055,9.65384578704834,9.209090232849121,31.860000610351562,21.540000915527344,44.09090805053711,13.699999809265137,32.150001525878906,60.54999923706055,4.820000171661377,107.72000122070312
2022-02-08,91.38999938964844,20.09000015258789,7.166666030883789,7.610000133514404,8.770000457763672,30.950000762939453,27.5238094329834,25.579999923706055,21.6299991607666,13.199999809265137,6.070000171661377,6.119999885559082,4.599999904632568,13.25,63.900001525878906,9.715383529663086,9.227272033691406,32.20000076293945,21.459999084472656,43.54545211791992,13.550000190734863,31.829999923706055,60.459999084472656,4.849999904632568,108.2300033569336
2022-02-09,91.41000366210938,21.010000228881836,7.206665992736816,7.440000057220459,8.699999809265137,31.229999542236328,27.657142639160156,25.90999984741211,22.149999618530273,13.069999694824219,5.940000057220459,6.119999885559082,4.480000019073486,13.449999809265137,63.79999923706055,9.830768585205078,9.07272720336914,31.920000076293945,21.059999465942383,43.8272705078125,14.15999984741211,31.950000762939453,60.599998474121094,4.869999885559082,108.2300033569336
2022-02-10,93.87000274658203,21.299999237060547,7.203332901000977,7.619999885559082,8.699999809265137,30.979999542236328,27.428571701049805,25.579999923706055,22.09000015258789,13.109999656677246,6.28000020980835,6.139999866485596,4.420000076293945,13.40999984741211,65.69999694824219,9.899999618530273,9.17272663116455,32.27000045776367,21.3799991607666,44.30908966064453,14.100000381469727,32.439998626708984,58.36000061035156,4.730000019073486,109.0999984741211
2022-02-11,91.97000122070312,21.75,7.15500020980835,7.539999961853027,8.539999961853027,30.200000762939453,26.75238037109375,25.350000381469727,21.850000381469727,13.050000190734863,6.150000095367432,5.960000038146973,4.380000114440918,13.489999771118164,65.4000015258789,9.815383911132812,9.56363582611084,33.400001525878906,21.100000381469727,43.390907287597656,13.920000076293945,33.7599983215332,57.720001220703125,4.570000171661377,109.30999755859375
2022-02-14,91.56999969482422,21.84000015258789,7.313333034515381,7.320000171661377,8.569999694824219,29.8700008392334,26.457141876220703,25.90999984741211,22.329999923706055,13.079999923706055,6.28000020980835,6.010000228881836,4.329999923706055,13.510000228881836,65.0,9.715383529663086,9.52727222442627,33.540000915527344,21.100000381469727,43.97272872924805,14.119999885559082,33.0,58.36000061035156,4.610000133514404,109.5199966430664
2022-02-15,88.8499984741211,21.549999237060547,7.420000076293945,7.260000228881836,9.069999694824219,30.0,26.352380752563477,27.110000610351562,22.739999771118164,13.520000457763672,6.690000057220459,6.059999942779541,4.329999923706055,13.979999542236328,65.19999694824219,9.907691955566406,9.645454406738281,35.130001068115234,21.68000030517578,41.85454559326172,14.600000381469727,32.47999954223633,57.27000045776367,4.460000038146973,110.5999984741211
2022-02-16,89.5,21.540000915527344,7.574999809265137,7.300000190734863,9.0600004196167,30.0,26.14285659790039,27.510000228881836,22.850000381469727,13.380000114440918,6.489999771118164,6.010000228881836,4.599999904632568,14.630000114440918,65.5999984741211,10.107691764831543,9.618181228637695,35.33000183105469,21.780000686645508,41.23636245727539,14.59000015258789,32.93000030517578,57.279998779296875,4.440000057220459,110.7699966430664
2022-02-17,85.6500015258789,21.110000610351562,8.246665954589844,7.190000057220459,8.859999656677246,29.719999313354492,24.75238037109375,27.229999542236328,22.780000686645508,12.920000076293945,6.340000152587891,5.909999847412109,4.760000228881836,14.300000190734863,65.19999694824219,9.976922988891602,9.518180847167969,35.33000183105469,21.229999542236328,40.9636344909668,14.199999809265137,32.79999923706055,57.90999984741211,4.449999809265137,109.0999984741211
2022-02-18,85.83000183105469,20.479999542236328,8.0,7.46999979019165,8.979999542236328,29.010000228881836,24.323808670043945,27.600000381469727,22.850000381469727,13.069999694824219,6.360000133514404,5.909999847412109,4.800000190734863,14.149999618530273,65.25,10.01538372039795,9.56363582611084,36.04999923706055,21.040000915527344,39.6363639831543,14.270000457763672,33.0,57.040000915527344,4.46999979019165,108.51000213623047
2022-02-21,85.9000015258789,21.139999389648438,7.829999923706055,7.28000020980835,8.84000015258789,27.899999618530273,24.038095474243164,26.3700008392334,21.799999237060547,12.449999809265137,5.920000076293945,5.900000095367432,4.599999904632568,14.010000228881836,65.0,9.823076248168945,9.281818389892578,35.279998779296875,21.25,39.845455169677734,14.069999694824219,33.849998474121094,56.93000030517578,4.460000038146973,107.44999694824219
