Date,Close
2023-10-09,111.73999786376953
2023-10-10,113.12999725341797
2023-10-11,113.5
2023-10-13,112.05999755859375
2023-10-16,112.94000244140625
2023-10-17,112.33999633789062
2023-10-18,110.37000274658203
2023-10-19,110.5999984741211
2023-10-20,109.5
2023-10-23,110.06999969482422
